Hs in m, Tp in sec, Dp in deg, Depth in m

 yr,  mo,  da,  hr,  mn,  sc,  Hs,  H1/10, H1/3, Hmax,  Tp, T1/10, T1/3, Tmax,   Dp,  Depth,     CM,       CD
22,10,16,10,27,00,0.54,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 193, 11.030,   0.165,   323
22,10,16,12,27,00,0.61,0.90,0.80,1.14, 7.5, 5.3, 5.5, 5.9, 185, 11.964,   0.207,   340
22,10,16,14,27,00,0.47,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 189, 12.578,   0.095,   323
22,10,16,16,27,00,0.49,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 177, 12.421,   0.085,   134
22,10,16,18,27,00,0.38,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 169, 11.407,   0.178,   151
22,10,16,20,27,00,0.45,0.63,0.50,0.84, 8.5, 6.5, 6.0, 5.8, 173, 10.458,   0.104,   214
22,10,16,22,27,00,0.40,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 181, 10.518,   0.114,   271
22,10,17,00,27,00,0.39,0.62,0.49,-0.00, 7.5, 7.1, 6.2,-0.1, 169, 11.287,   0.205,   338
22,10,17,02,27,00,0.24,0.39,0.30,-0.00, 9.8, 8.9, 7.7,-0.1, 171, 12.148,   0.147,   336
22,10,17,04,27,00,0.40,0.87,0.78,-0.00,25.6, 6.9, 6.2,-0.1, 177, 12.249,   0.009,    23
22,10,17,06,27,00,0.29,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 173, 11.638,   0.148,   132
22,10,17,08,27,00,0.31,0.68,0.54,0.80, 8.5, 6.3, 6.3, 6.3, 185, 10.890,   0.121,   198
22,10,17,10,27,00,0.31,0.68,0.54,0.78, 9.8, 5.9, 5.7, 6.3, 193, 10.846,   0.097,   288
22,10,17,12,27,00,0.33,0.58,0.45,0.78, 8.5, 6.7, 6.4, 6.4, 161, 11.497,   0.162,   326
22,10,17,14,27,00,0.20,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 189, 12.340,   0.171,   326
22,10,17,16,27,00,0.25,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 137, 12.553,   0.024,   303
22,10,17,18,27,00,0.31,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 181, 11.928,   0.129,   135
22,10,17,20,27,00,0.33,-0.00,-0.00,-0.00, 3.0,-0.1,-0.1,-0.1, 181, 10.940,   0.128,   175
22,10,17,22,27,00,0.42,0.57,0.46,-0.00, 8.5, 5.2, 4.6,-0.1, 201, 10.451,   0.117,   262
22,10,18,00,27,00,0.29,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 178, 10.900,   0.123,   297
22,10,18,02,27,00,0.41,0.63,0.55,0.89, 3.7, 4.8, 4.4, 4.4, 181, 11.771,   0.186,   340
22,10,18,04,27,00,0.27,-0.00,-0.00,-0.00, 3.7,-0.1,-0.1,-0.1, 185, 12.233,   0.083,   337
22,10,18,06,27,00,0.48,-0.00,-0.00,-0.00, 2.8,-0.1,-0.1,-0.1, 173, 12.022,   0.086,   117
22,10,18,08,27,00,0.50,-0.00,-0.00,-0.00, 3.7,-0.1,-0.1,-0.1, 165, 11.273,   0.083,   135
22,10,18,10,27,00,0.70,-0.00,-0.00,-0.00, 5.1,-0.1,-0.1,-0.1, 181, 10.837,   0.053,   303
22,10,18,12,27,00,0.62,1.14,0.98,1.39, 4.4, 6.7, 5.2, 3.4, 202, 11.119,   0.143,   320
22,10,18,14,27,00,0.88,-0.00,-0.00,-0.00, 5.1,-0.1,-0.1,-0.1, 177, 11.964,   0.166,   339
22,10,18,16,27,00,0.92,-0.00,-0.00,-0.00, 3.9,-0.1,-0.1,-0.1, 173, 12.523,   0.190,   346
22,10,18,18,27,00,1.18,-0.00,-0.00,-0.00, 4.1,-0.1,-0.1,-0.1, 160, 12.375,   0.048,    81
22,10,18,20,27,00,1.15,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 173, 11.494,   0.084,   191
22,10,18,22,27,00,1.02,1.21,1.05,1.49, 6.7, 4.8, 4.6, 3.6, 188, 10.628,   0.119,   248
22,10,19,00,27,00,1.00,1.26,1.08,1.62, 6.1, 5.1, 4.7, 4.0, 194, 10.640,   0.124,   287
22,10,19,02,27,00,1.25,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 189, 11.435,   0.255,   335
22,10,19,04,27,00,1.19,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 192, 12.186,   0.138,   344
22,10,19,06,27,00,1.23,-0.00,-0.00,-0.00,11.6,-0.1,-0.1,-0.1, 181, 12.317,   0.033,   341
22,10,19,08,27,00,1.11,1.43,1.16,2.02, 8.5, 5.7, 5.0, 6.1, 177, 11.785,   0.053,   158
22,10,19,10,27,00,1.37,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 169, 11.072,   0.058,   240
22,10,19,12,27,00,1.16,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 164, 10.812,   0.132,   254
22,10,19,14,27,00,1.05,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 201, 11.501,   0.204,   330
22,10,19,16,27,00,0.83,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 194, 12.253,   0.142,   340
22,10,19,18,27,00,0.97,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 173, 12.488,   0.008,    24
22,10,19,20,27,00,1.01,1.01,0.93,-0.00, 9.8, 7.4, 6.6,-0.1, 185, 11.895,   0.141,   134
22,10,19,22,27,00,0.78,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 197, 10.888,   0.130,   195
22,10,20,00,27,00,0.87,1.03,0.87,1.27, 9.8, 7.5, 7.3, 7.0, 201, 10.369,   0.052,   258
22,10,20,02,27,00,1.03,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 185, 10.844,   0.089,   294
22,10,20,04,27,00,0.89,1.05,0.94,-0.00, 9.8, 5.3, 4.9,-0.1, 193, 11.762,   0.136,     3
22,10,20,06,27,00,1.02,-0.00,-0.00,-0.00,11.6,-0.1,-0.1,-0.1, 189, 12.262,   0.066,    45
22,10,20,08,27,00,0.91,1.06,0.95,1.69,11.6, 5.9, 5.0, 6.0, 181, 12.028,   0.131,   128
22,10,20,10,27,00,0.85,-0.00,-0.00,-0.00,11.6,-0.1,-0.1,-0.1, 165, 11.161,   0.238,   141
22,10,20,12,27,00,0.79,1.01,0.87,1.18, 6.7, 5.4, 5.2, 5.9, 189, 10.563,   0.072,   124
22,10,20,14,27,00,0.99,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 185, 10.901,   0.032,     8
22,10,20,16,27,00,0.83,0.98,0.89,-0.00, 7.5, 5.1, 4.9,-0.1, 177, 11.829,   0.142,     4
22,10,20,18,27,00,0.67,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 205, 12.484,   0.110,    10
22,10,20,20,27,00,0.87,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 176, 12.308,   0.131,   106
22,10,20,22,27,00,0.98,-0.00,-0.00,-0.00, 4.1,-0.1,-0.1,-0.1, 217, 11.319,   0.268,   135
22,10,21,00,27,00,0.86,1.03,0.87,1.27, 4.1, 5.1, 4.9, 5.6, 213, 10.346,   0.100,   133
22,10,21,02,27,00,0.89,1.06,0.89,1.46, 8.5, 5.3, 5.1, 5.5, 133, 10.448,   0.036,    37
22,10,21,04,27,00,0.95,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 193, 11.399,   0.168,   358
22,10,21,06,27,00,0.77,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 193, 12.264,   0.132,     4
22,10,21,08,27,00,0.72,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 173, 12.415,   0.077,    93
22,10,21,10,27,00,0.65,0.87,0.73,0.97, 7.5, 5.1, 5.0, 6.8, 193, 11.615,   0.191,   143
22,10,21,12,27,00,0.60,0.79,0.67,0.89, 7.5, 5.2, 5.1, 5.1, 205, 10.571,   0.107,   180
22,10,21,14,27,00,0.65,0.81,0.68,1.08, 6.7, 6.0, 5.8, 7.0, 193, 10.527,   0.097,   286
22,10,21,16,27,00,0.53,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 181, 11.399,   0.224,   336
22,10,21,18,27,00,0.48,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 177, 12.354,   0.182,   339
22,10,21,20,27,00,0.43,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 176, 12.598,   0.028,     8
22,10,21,22,27,00,0.42,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 205, 11.829,   0.204,   141
22,10,22,00,27,00,0.37,0.52,0.42,0.79, 7.5, 6.6, 5.9, 7.1, 189, 10.556,   0.148,   171
22,10,22,02,27,00,0.35,0.50,0.40,0.66,14.2, 8.3, 7.1, 8.8, 153, 10.215,   0.145,   256
22,10,22,04,27,00,0.37,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 181, 11.028,   0.139,   326
22,10,22,06,27,00,0.34,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 185, 12.159,   0.219,   340
22,10,22,08,27,00,0.40,0.53,0.42,0.69, 6.7, 7.7, 7.1, 6.9, 165, 12.664,   0.098,   348
22,10,22,10,27,00,0.39,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 181, 12.108,   0.137,   128
22,10,22,12,27,00,0.43,0.70,0.60,-0.00, 7.5, 6.6, 6.1,-0.1, 181, 10.821,   0.207,   181
22,10,22,14,27,00,0.38,0.54,0.44,0.73, 6.1, 6.7, 6.3, 6.1, 181, 10.288,   0.135,   248
22,10,22,16,27,00,0.44,0.75,0.64,0.85, 6.1, 5.5, 5.7, 5.9, 186, 10.882,   0.101,   310
22,10,22,18,27,00,0.42,0.76,0.64,-0.00, 6.7, 5.7, 5.5,-0.1, 170, 12.124,   0.254,   335
22,10,22,20,27,00,0.35,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 185, 12.763,   0.083,   340
22,10,22,22,27,00,0.36,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 193, 12.303,   0.087,   142
22,10,23,00,27,00,0.50,0.83,0.66,-0.00, 7.5, 6.8, 6.6,-0.1, 181, 10.906,   0.181,   186
22,10,23,02,27,00,0.34,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 153, 10.088,   0.152,   232
22,10,23,04,27,00,0.41,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 193, 10.584,   0.156,   315
22,10,23,06,27,00,0.34,0.59,0.52,-0.00,11.6, 6.1, 5.7,-0.1, 217, 11.855,   0.220,   335
22,10,23,08,27,00,0.34,0.46,0.37,-0.00, 8.5, 7.5, 7.0,-0.1, 185, 12.772,   0.108,   346
22,10,23,10,27,00,0.28,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 173, 12.514,   0.089,   129
22,10,23,12,27,00,0.23,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 201, 11.188,   0.252,   181
22,10,23,14,27,00,0.29,0.43,0.35,-0.00, 5.6, 6.1, 5.5,-0.1, 177, 10.149,   0.152,   229
22,10,23,16,27,00,0.40,0.51,0.42,0.68, 7.5, 6.0, 6.1, 6.3, 193, 10.470,   0.120,   305
22,10,23,18,27,00,0.42,0.60,0.49,-0.00, 8.5, 5.9, 5.6,-0.1, 197, 11.719,   0.218,   338
22,10,23,20,27,00,0.29,0.42,0.34,0.54, 6.1, 6.7, 6.0, 8.9, 185, 12.716,   0.151,   345
22,10,23,22,27,00,0.26,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 189, 12.612,   0.089,   130
22,10,24,00,27,00,0.27,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 161, 11.403,   0.271,   180
22,10,24,02,27,00,0.27,0.34,0.28,0.47, 6.7, 6.4, 6.3, 5.9, 182, 10.131,   0.161,   218
22,10,24,04,27,00,0.32,0.46,0.37,0.65, 4.7, 6.3, 6.4, 5.9, 165, 10.349,   0.164,   293
22,10,24,06,27,00,0.32,0.44,0.36,0.58, 7.5, 5.0, 4.7, 6.0, 177, 11.530,   0.236,   340
22,10,24,08,27,00,0.33,0.44,0.36,-0.00, 8.5, 4.8, 4.3,-0.1, 177, 12.722,   0.169,   339
22,10,24,10,27,00,0.33,0.47,0.38,0.61, 6.7, 5.1, 4.6, 4.8, 181, 12.830,   0.056,   163
22,10,24,12,27,00,0.40,0.66,0.57,0.81, 5.6, 5.3, 4.9, 4.3, 177, 11.743,   0.256,   173
22,10,24,14,27,00,0.39,0.51,0.42,0.66, 6.1, 5.4, 5.1, 5.0, 177, 10.221,   0.199,   207
22,10,24,16,27,00,0.35,0.45,0.38,0.61, 5.1, 5.4, 5.1, 4.9, 169, 10.133,   0.138,   283
22,10,24,18,27,00,0.36,-0.00,-0.00,-0.00, 4.1,-0.1,-0.1,-0.1, 173, 11.233,   0.267,   342
22,10,24,20,27,00,0.24,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 173, 12.474,   0.219,   336
22,10,24,22,27,00,0.32,0.55,0.44,-0.00, 8.5, 6.2, 5.4,-0.1, 169, 12.866,   0.026,     6
22,10,25,00,27,00,0.28,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 201, 11.934,   0.230,   155
22,10,25,02,27,00,0.26,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1,  64, 10.368,   0.155,   194
22,10,25,04,27,00,0.45,1.31,1.09,-0.00, 9.8, 8.0, 7.1,-0.1, 169, 10.097,   0.100,   284
22,10,25,06,27,00,0.34,0.76,0.60,-0.00,18.3, 6.1, 5.8,-0.1, 297, 11.102,   0.240,   328
22,10,25,08,27,00,0.30,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 177, 12.523,   0.224,   337
22,10,25,10,27,00,0.40,0.64,0.52,-0.00, 6.7, 7.0, 6.2,-0.1, 169, 13.110,   0.050,    18
22,10,25,12,27,00,0.45,0.88,0.76,1.04, 7.5, 5.5, 5.3, 5.9, 197, 12.249,   0.214,   157
22,10,25,14,27,00,0.25,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 161, 10.482,   0.229,   197
22,10,25,16,27,00,0.32,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 169,  9.803,   0.094,   266
22,10,25,18,27,00,0.51,0.64,0.54,0.81, 6.7, 6.3, 6.2, 5.8, 177, 10.574,   0.260,   337
22,10,25,20,27,00,0.41,0.81,0.66,-0.00, 7.5, 6.9, 6.1,-0.1, 177, 12.035,   0.272,   331
22,10,25,22,27,00,0.31,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 185, 12.853,   0.111,   344
22,10,26,00,27,00,0.40,1.01,0.83,1.18,14.2, 5.0, 5.5, 3.4, 173, 12.353,   0.160,   143
22,10,26,02,27,00,0.41,0.64,0.52,0.76, 6.7, 6.3, 6.6, 6.0, 189, 10.799,   0.223,   186
22,10,26,04,27,00,0.36,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 181,  9.943,   0.102,   254
22,10,26,06,27,00,0.57,0.74,0.61,0.91, 8.5, 7.5, 7.2, 8.0, 165, 10.572,   0.186,   323
22,10,26,08,27,00,0.41,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 185, 12.089,   0.276,   335
22,10,26,10,27,00,0.46,0.60,0.48,0.81, 8.5, 7.2, 6.4, 9.5, 185, 13.099,   0.158,   342
22,10,26,12,27,00,0.40,0.56,0.45,0.71, 7.5, 7.5, 6.9, 6.6, 193, 12.750,   0.094,   141
22,10,26,14,27,00,0.35,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 189, 11.081,   0.267,   187
22,10,26,16,27,00,0.41,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 181,  9.757,   0.195,   228
22,10,26,18,27,00,0.59,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 177, 10.120,   0.140,   299
22,10,26,20,27,00,0.71,0.95,0.82,1.17, 3.5, 4.5, 4.2, 4.4, 174, 11.570,   0.265,   337
22,10,26,22,27,00,0.85,1.12,0.91,1.56, 7.5, 5.8, 5.6, 5.1, 185, 12.688,   0.157,   339
22,10,27,00,27,00,1.19,1.98,1.78,2.27, 6.7, 7.5, 8.3, 7.0, 185, 12.695,   0.075,   117
22,10,27,02,27,00,0.76,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 185, 11.399,   0.229,   171
22,10,27,04,27,00,0.64,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 161, 10.076,   0.107,   211
22,10,27,06,27,00,0.78,0.98,0.82,1.32, 8.5, 6.9, 6.4, 5.8, 189, 10.267,   0.084,   271
22,10,27,08,27,00,0.74,0.96,0.83,1.25, 7.5, 5.1, 4.9, 5.0, 173, 11.622,   0.278,   340
22,10,27,10,27,00,0.63,0.83,0.67,0.98, 8.5, 6.3, 5.9, 7.1, 177, 12.920,   0.189,   348
22,10,27,12,27,00,0.70,0.97,0.76,1.32, 7.5, 7.4, 6.8, 7.1, 194, 13.070,   0.123,   117
22,10,27,14,27,00,0.60,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 189, 11.725,   0.276,   154
22,10,27,16,27,00,0.46,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 169,  9.999,   0.149,   201
22,10,27,18,27,00,0.57,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 177,  9.796,   0.159,   254
22,10,27,20,27,00,0.72,0.88,0.79,-0.00, 7.5, 5.2, 4.7,-0.1, 165, 10.850,   0.232,   334
22,10,27,22,27,00,0.58,0.71,0.64,-0.00, 8.5, 4.2, 3.6,-0.1, 177, 12.198,   0.263,   339
22,10,28,00,27,00,0.51,0.66,0.54,0.89, 8.5, 5.0, 4.4, 6.1, 193, 12.731,   0.048,   194
22,10,28,02,27,00,0.25,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 185, 11.910,   0.227,   149
22,10,28,04,27,00,0.33,0.45,0.36,0.63, 7.5, 5.1, 4.6, 7.4, 165, 10.489,   0.167,   192
22,10,28,06,27,00,0.32,0.41,0.34,-0.00, 7.5, 4.3, 3.9,-0.1, 205, 10.185,   0.150,   250
22,10,28,08,27,00,0.16,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 233, 11.235,   0.133,   319
22,10,28,10,27,00,0.47,1.07,0.94,-0.00, 2.6, 4.3, 3.5,-0.1,  25, 12.629,   0.254,   337
22,10,28,12,27,00,0.25,0.36,0.30,0.50, 2.0, 3.7, 3.4, 2.6, 201, 13.318,   0.046,   355
22,10,28,14,27,00,0.19,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 177, 12.531,   0.223,   148
22,10,28,16,27,00,0.13,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 161, 10.743,   0.225,   183
22,10,28,18,27,00,0.15,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 197,  9.833,   0.139,   247
22,10,28,20,27,00,0.25,0.36,0.29,-0.00, 2.0, 4.7, 4.0,-0.1, 185, 10.396,   0.131,   310
22,10,28,22,27,00,0.13,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 105, 11.822,   0.277,   340
22,10,29,00,27,00,0.20,0.28,0.23,-0.00, 8.5, 4.6, 3.9,-0.1, 205, 12.743,   0.119,   340
22,10,29,02,27,00,0.18,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 169, 12.489,   0.109,   118
22,10,29,04,27,00,0.16,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 177, 11.162,   0.196,   181
22,10,29,06,27,00,0.19,0.28,0.22,-0.00, 7.5, 6.7, 5.5,-0.1, 189, 10.208,   0.149,   226
22,10,29,08,27,00,0.33,0.48,0.39,0.63, 4.4, 5.7, 5.3, 5.3, 173, 10.708,   0.112,   301
22,10,29,10,27,00,0.19,-0.00,-0.00,-0.00, 2.8,-0.1,-0.1,-0.1, 337, 12.056,   0.287,   341
22,10,29,12,27,00,0.19,0.30,0.24,-0.00, 8.5, 7.7, 6.5,-0.1, 193, 13.093,   0.115,   344
22,10,29,14,27,00,0.23,0.33,0.26,0.44, 8.5, 7.3, 6.3, 6.5, 177, 12.939,   0.133,   119
22,10,29,16,27,00,0.30,0.45,0.37,-0.00, 8.5, 7.5, 6.6,-0.1, 173, 11.469,   0.254,   170
22,10,29,18,27,00,0.20,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 177, 10.008,   0.095,   206
22,10,29,20,27,00,0.31,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 189,  9.990,   0.130,   244
22,10,29,22,27,00,0.29,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 181, 11.101,   0.223,   332
22,10,30,00,27,00,0.22,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 185, 12.298,   0.221,   344
22,10,30,02,27,00,0.27,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 169, 12.561,   0.055,    95
22,10,30,04,27,00,0.36,0.61,0.48,0.75, 7.5, 5.7, 5.1, 6.3, 189, 11.639,   0.212,   147
22,10,30,06,27,00,0.40,0.52,0.42,0.75, 7.5, 7.0, 6.4, 7.1, 181, 10.350,   0.139,   189
22,10,30,08,27,00,0.33,0.50,0.40,0.70, 6.7, 7.1, 6.7, 7.5, 161, 10.212,   0.091,   287
22,10,30,10,27,00,0.33,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 177, 11.242,   0.208,   331
22,10,30,12,27,00,0.27,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 189, 12.505,   0.222,   338
22,10,30,14,27,00,0.36,0.49,0.40,0.63, 8.5, 6.5, 5.5, 6.5, 165, 12.996,   0.043,    42
22,10,30,16,27,00,0.31,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 177, 12.166,   0.303,   139
22,10,30,18,27,00,0.33,0.51,0.40,0.74, 6.7, 6.5, 5.8, 7.1, 173, 10.598,   0.230,   181
22,10,30,20,27,00,0.30,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 173,  9.883,   0.070,   265
22,10,30,22,27,00,0.44,0.56,0.46,0.79, 8.5, 7.0, 6.2, 6.3, 185, 10.484,   0.122,   321
22,10,31,00,27,00,0.41,0.62,0.54,0.75, 8.5, 6.0, 5.4, 6.1, 181, 11.792,   0.249,   344
22,10,31,02,27,00,0.25,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 169, 12.568,   0.138,   356
22,10,31,04,27,00,0.31,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 185, 12.288,   0.163,   117
22,10,31,06,27,00,0.34,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 173, 11.102,   0.205,   164
22,10,31,08,27,00,0.36,0.51,0.42,0.65, 8.5, 6.1, 5.5, 7.0, 165, 10.362,   0.072,   249
22,10,31,10,27,00,0.42,0.65,0.56,0.79, 7.5, 5.6, 5.1, 4.5, 185, 10.817,   0.142,   289
22,10,31,12,27,00,0.42,-0.00,-0.00,-0.00, 2.4,-0.1,-0.1,-0.1, 313, 12.027,   0.234,   338
22,10,31,14,27,00,0.33,0.42,0.35,0.58, 8.5, 5.6, 4.8, 6.5, 193, 12.880,   0.115,   337
22,10,31,16,27,00,0.39,0.53,0.42,0.69, 7.5, 7.0, 6.0, 9.4, 185, 12.723,   0.142,   137
22,10,31,18,27,00,0.35,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 189, 11.425,   0.257,   157
22,10,31,20,27,00,0.33,0.45,0.36,-0.00, 8.5, 5.9, 5.0,-0.1, 181, 10.126,   0.079,   199
22,10,31,22,27,00,0.40,0.55,0.44,0.73, 8.5, 6.7, 5.9, 7.8, 177, 10.166,   0.107,   265
22,11,01,00,27,00,0.47,-0.00,-0.00,-0.00, 2.6,-0.1,-0.1,-0.1, 181, 11.138,   0.194,   340
22,11,01,02,27,00,0.48,-0.00,-0.00,-0.00, 2.6,-0.1,-0.1,-0.1, 169, 12.273,   0.173,   338
22,11,01,04,27,00,0.50,-0.00,-0.00,-0.00, 3.0,-0.1,-0.1,-0.1, 181, 12.553,   0.085,    48
22,11,01,06,27,00,0.51,-0.00,-0.00,-0.00, 3.5,-0.1,-0.1,-0.1, 209, 11.832,   0.212,   137
22,11,01,08,27,00,0.59,0.80,0.69,-0.00, 3.5, 4.1, 4.0,-0.1, 185, 10.756,   0.123,   190
22,11,01,10,27,00,0.54,0.72,0.59,1.02, 6.7, 5.1, 4.8, 6.3, 177, 10.481,   0.118,   263
22,11,01,12,27,00,0.59,-0.00,-0.00,-0.00, 3.9,-0.1,-0.1,-0.1, 173, 11.315,   0.177,   335
22,11,01,14,27,00,0.49,-0.00,-0.00,-0.00, 3.9,-0.1,-0.1,-0.1, 177, 12.412,   0.183,   337
22,11,01,16,27,00,0.40,0.56,0.46,0.70, 4.4, 5.8, 5.2, 6.8, 193, 12.866,   0.044,    54
22,11,01,18,27,00,0.39,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 185, 12.253,   0.195,   135
22,11,01,20,27,00,0.33,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 181, 10.852,   0.210,   176
22,11,01,22,27,00,0.30,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 162, 10.065,   0.120,   247
22,11,02,00,27,00,0.46,0.64,0.52,0.82, 9.8, 6.2, 6.0, 6.6, 177, 10.520,   0.110,   289
22,11,02,02,27,00,0.42,0.75,0.64,-0.00, 9.8, 5.7, 5.5,-0.1, 193, 11.727,   0.252,   342
22,11,02,04,27,00,0.34,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 181, 12.529,   0.151,   343
22,11,02,06,27,00,0.36,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 173, 12.337,   0.097,   106
22,11,02,08,27,00,0.29,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 205, 11.224,   0.236,   176
22,11,02,10,27,00,0.34,0.44,0.35,0.66, 9.8, 6.5, 5.2, 7.5, 161, 10.298,   0.113,   244
22,11,02,12,27,00,0.40,0.59,0.46,0.73, 9.8, 5.3, 4.5, 4.8, 181, 10.586,   0.149,   276
22,11,02,14,27,00,0.46,0.73,0.62,-0.00, 9.8, 4.2, 4.0,-0.1, 173, 11.672,   0.269,   342
22,11,02,16,27,00,0.38,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 173, 12.580,   0.189,   342
22,11,02,18,27,00,0.32,0.45,0.36,-0.00, 9.8, 5.5, 4.7,-0.1, 129, 12.681,   0.079,    90
22,11,02,20,27,00,0.26,0.43,0.34,-0.00, 9.8, 5.9, 5.0,-0.1, 165, 11.585,   0.269,   170
22,11,02,22,27,00,0.20,0.31,0.25,-0.00, 9.8, 7.0, 5.9,-0.1, 189, 10.275,   0.146,   215
